13:19:44.176 ;579.04;0;0;0;1;0.00;0.40;0;113;0;33;34;100.70;173.10;172.80;57;0;127;0;0;0;0;0;0;0;0;0;0;1;0;...
13:19:44.176 ;579.04;0;0;0;1;0.00;0.40;0;113;0;33;34;100.70;173.10;172.80;57;0;127;0;0;0;0;0;0;0;0;0;0;1;0;...
13:19:44.176 ;579.04;0;0;0;1;0.00;0.40;0;113;0;33;34;100.70;173.10;172.80;57;0;127;0;0;0;0;0;0;0;0;0;0;1;0;...
13:19:44.182 ;579.04;0;0;0;1;0.00;0.40;0;113;0;33;34;100.70;173.10;172.80;57;0;127;0;0;0;0;0;0;0;0;0;0;1;0;...
13:19:44.182 ;579.04;0;0;0;1;0.00;0.40;0;113;0;33;34;100.70;173.10;172.80;57;0;127;0;0;0;0;0;0;0;0;0;0;1;0;...
13:19:44.183 ;579.04;0;0;0;1;0.00;0.40;0;113;0;33;34;100.70;173.10;172.80;57;0;127;0;0;0;0;0;0;0;0;0;0;1;0;...
13:19:44.186 ;579.04;0;0;0;1;0.00;0.40;0;113;0;33;34;100.70;173.10;172.80;57;0;127;0;0;0;0;0;0;0;0;0;0;1;0;...
13:19:44.186 ;579.04;0;0;0;1;0.00;0.40;0;113;0;33;34;100.70;173.10;172.80;57;0;127;0;0;0;0;0;0;0;0;0;0;1;0;...
13:19:44.188 ;579.04;0;0;0;1;0.00;0.40;0;113;0;33;34;100.70;173.10;172.80;57;0;127;0;0;0;0;0;0;0;0;0;0;1;0;...
13:19:44.192 ;579.04;0;0;0;1;0.00;0.40;0;113;0;33;34;100.70;173.10;172.80;57;0;127;0;0;0;0;0;0;0;0;0;0;1;0;...
13:19:44.192 ;579.04;0;0;0;1;0.00;0.40;0;113;0;33;34;100.70;173.10;172.80;57;0;127;0;0;0;0;0;0;0;0;0;0;1;0;...
13:19:44.192 ;579.04;0;0;0;1;0.00;0.40;0;113;0;33;34;100.70;173.10;172.80;57;0;127;0;0;0;0;0;0;0;0;0;0;1;0;...
13:19:44.192 ;579.04;0;0;0;1;0.00;0.40;0;113;0;33;34;100.70;173.10;172.80;57;0;128;0;0;0;0;0;0;0;0;0;0;1;0;...
13:19:44.194 ;579.04;0;0;0;1;0.00;0.40;0;113;0;33;34;100.70;173.10;172.80;57;0;128;0;0;0;0;0;0;0;0;0;0;1;0;...
13:19:44.194 ;579.04;0;0;0;1;0.00;0.40;0;113;0;33;34;100.70;173.10;172.80;57;0;127;0;0;0;0;0;0;0;0;0;0;1;0;...
13:19:44.194 ;579.04;0;0;0;1;0.00;0.40;0;113;0;33;34;100.70;173.10;172.80;57;0;127;0;0;0;0;0;0;0;0;0;0;1;0;...
13:19:44.197 ;579.04;0;0;0;1;0.00;0.40;0;113;0;33;34;100.70;173.10;172.80;57;0;127;0;0;0;0;0;0;0;0;0;0;1;0;...
13:19:44.197 ;579.04;0;0;0;1;0.00;0.40;0;113;0;33;34;100.70;173.10;172.80;57;0;128;0;0;0;0;0;0;0;0;0;0;1;0;...
13:19:44.197 ;579.04;0;0;0;1;0.00;0.40;0;113;0;33;34;100.70;173.10;172.80;57;0;128;0;0;0;0;0;0;0;0;0;0;1;0;...
13:19:44.203 ;579.04;0;0;0;1;0.00;0.40;0;113;0;33;34;100.70;173.10;172.80;57;0;128;0;0;0;0;0;0;0;0;0;0;1;0;...
13:19:44.203 ;579.04;0;0;0;1;0.00;0.40;0;113;0;33;34;100.70;173.10;172.80;57;0;128;0;0;0;0;0;0;0;0;0;0;1;0;...
13:19:44.203 ;579.04;0;0;0;1;0.00;0.40;0;113;0;33;34;100.70;173.10;172.80;57;0;128;0;0;0;0;0;0;0;0;0;0;1;0;...
13:19:44.203 ;579.04;0;0;0;1;0.00;0.40;0;113;0;33;34;100.70;173.10;172.80;57;0;127;0;0;0;0;0;0;0;0;0;0;1;0;...
13:19:44.206 ;579.04;0;0;0;1;0.00;0.40;0;113;0;33;34;100.70;173.10;172.80;57;0;127;0;0;0;0;0;0;0;0;0;0;1;0;...
13:19:44.206 ;579.04;0;1;0;1;24.00;0.40;0;113;7;33;34;100.70;173.10;172.80;57;93;127;0;0;0;0;0;0;0;0;0;0;1;0;...
13:19:44.206 ;579.05;0;20;0;1;18.00;2.90;0;113;6;33;34;100.70;173.10;172.80;57;1048;127;0;0;0;0;0;0;0;0;0;0;1;0;...
13:19:44.209 ;579.05;0;27;0;1;11.00;2.60;0;113;3;33;34;100.70;173.10;172.80;57;1434;127;0;0;0;0;0;0;0;0;0;0;1;0;...
13:19:44.209 ;579.06;0;31;0;1;10.00;2.40;0;113;3;33;34;100.70;173.00;172.70;57;1621;127;0;0;0;0;0;0;0;0;0;0;1;0;...
13:19:44.209 ;579.07;0;34;0;1;10.00;2.50;0;113;3;33;34;100.70;173.00;172.70;57;1785;127;0;0;0;0;0;0;0;0;0;0;1;0;...
13:19:44.211 ;579.08;0;36;0;1;11.00;2.50;0;113;3;33;34;100.70;173.00;172.70;57;1901;127;0;0;0;0;0;0;0;0;0;0;1;0;...
13:19:44.211 ;579.09;0;39;0;1;10.00;2.60;0;113;3;33;34;100.70;173.00;172.70;57;2017;127;0;0;0;0;0;0;0;0;0;0;1;0;...
13:19:44.211 ;579.10;0;40;0;1;9.00;2.60;0;113;3;33;34;100.70;173.00;172.70;57;2105;127;0;0;0;0;0;0;0;0;0;0;1;0;...
13:19:44.214 ;579.11;0;42;0;1;28.00;2.70;0;113;7;33;34;100.70;173.00;172.70;57;2184;127;0;0;0;0;0;0;0;0;0;0;1;0;...
13:19:44.214 ;579.13;0;53;0;1;4.00;5.50;0;113;2;33;34;100.70;173.00;172.70;57;2763;127;0;0;0;0;0;0;0;0;0;0;1;0;...
13:19:44.214 ;579.14;0;52;0;1;25.00;3.10;0;113;9;33;34;100.60;172.90;172.60;57;2700;127;0;0;0;0;0;0;0;0;0;0;1;0;...
13:19:44.215 ;579.16;0;68;0;1;97.00;11.50;0;113;0;33;34;100.60;172.80;172.50;57;3540;127;0;0;0;0;0;0;0;0;0;0;1;0;...
