13:39:41.269 ;0;43;4;0;1;1;1;0;35;143;33.84;0;0;0;0;0;64;113;2;609;158;15;0;0;0;0;32768;4100;987;165.60;164.70;165.60;165.60;165.50;165.60;165.60;165.60;165.50;165.60;165.60;165.40;165.60;165.60;165.50;165.50;165.50;165.60;165.60;165.40;165.60;165.50;165.60;165.20;165.70;165.50;165.50;0.00;0.00;0.00;0.00;0.00;1;31;30;30;30;30;30;45;95;43517016;41075213;25;165.70;2;164.70;27;1;1;0;982;120;0;25;29;0;0;0;1;0;0;50;180;0;0;0;0;0;282925;13;
13:39:41.277 ;0;43;4;0;1;1;1;0;35;143;33.84;0;0;0;0;0;64;113;2;609;158;15;0;0;0;0;32768;4;987;165.60;164.70;165.60;165.60;165.50;165.60;165.60;165.60;165.50;165.60;165.60;165.40;165.60;165.60;165.50;165.50;165.50;165.60;165.60;165.40;165.60;165.50;165.60;165.20;165.70;165.50;165.50;0.00;0.00;0.00;0.00;0.00;1;31;30;30;30;30;30;45;95;43517016;41075213;25;165.70;2;164.70;27;1;1;0;982;120;0;25;29;0;0;0;1;0;0;50;180;0;0;0;0;0;283425;13;
13:39:41.446 ;0;44;4;0;1;1;1;0;35;143;33.84;0;0;0;0;0;64;113;2;609;158;15;0;0;0;0;32768;4100;987;165.60;164.70;165.60;165.60;165.50;165.60;165.60;165.60;165.50;165.60;165.60;165.40;165.60;165.60;165.50;165.50;165.50;165.60;165.60;165.40;165.60;165.50;165.60;165.20;165.70;165.50;165.50;0.00;0.00;0.00;0.00;0.00;1;31;30;30;30;30;30;45;95;43517016;41075214;25;165.70;2;164.70;27;1;1;0;982;120;0;25;29;0;0;0;1;0;0;50;180;0;0;0;0;0;283925;13;
13:39:41.918 ;0;44;4;0;1;1;1;0;35;143;33.84;0;0;0;0;0;64;113;2;609;158;15;0;0;0;0;32768;4;987;165.60;164.70;165.60;165.60;165.50;165.60;165.60;165.60;165.50;165.60;165.60;165.40;165.60;165.60;165.50;165.50;165.50;165.60;165.60;165.40;165.60;165.50;165.60;165.20;165.70;165.50;165.50;0.00;0.00;0.00;0.00;0.00;1;31;30;30;30;30;30;45;95;43517016;41075214;25;165.70;2;164.70;27;1;1;0;982;120;0;25;29;0;0;0;1;0;0;50;180;0;0;0;0;0;284425;13;
13:39:42.444 ;0;45;4;0;1;1;1;0;35;143;33.84;0;0;0;0;0;64;113;2;609;158;15;0;0;0;0;32768;4100;987;165.60;164.70;165.60;165.60;165.50;165.60;165.60;165.60;165.50;165.60;165.60;165.40;165.60;165.60;165.50;165.50;165.50;165.60;165.60;165.40;165.60;165.50;165.60;165.20;165.70;165.50;165.50;0.00;0.00;0.00;0.00;0.00;1;31;30;30;30;30;30;45;95;43517016;41075215;25;165.70;2;164.70;27;1;1;0;982;120;0;25;29;0;0;0;1;0;0;50;180;0;0;0;0;0;284925;13;
13:39:42.930 ;0;45;4;0;1;1;1;0;35;143;33.84;0;0;0;0;0;64;113;2;609;158;15;0;0;0;0;32768;4;987;165.60;164.70;165.60;165.60;165.50;165.60;165.60;165.60;165.50;165.60;165.60;165.40;165.60;165.60;165.50;165.50;165.50;165.60;165.60;165.40;165.60;165.50;165.60;165.20;165.70;165.50;165.50;0.00;0.00;0.00;0.00;0.00;1;31;30;30;30;30;30;45;95;43517016;41075216;25;165.70;2;164.70;27;1;1;0;982;120;0;25;29;0;0;0;1;0;0;50;180;0;0;0;0;0;285425;13;
13:39:43.444 ;0;46;4;0;1;1;1;0;35;143;33.84;0;0;0;0;0;64;113;2;609;158;15;0;0;0;0;32768;4100;987;165.60;164.70;165.60;165.60;165.50;165.60;165.60;165.60;165.50;165.60;165.60;165.40;165.60;165.60;165.50;165.50;165.60;165.60;165.60;165.40;165.60;165.50;165.60;165.20;165.70;165.50;165.50;0.00;0.00;0.00;0.00;0.00;1;31;30;30;30;30;30;45;95;43517016;41075216;25;165.70;2;164.70;27;1;1;0;982;120;0;25;29;0;0;0;1;0;0;50;180;0;0;0;0;0;285925;13;
13:39:43.937 ;0;46;4;0;1;1;1;0;35;143;33.84;0;0;0;0;0;64;113;2;609;158;15;0;0;0;0;32768;4;987;165.60;164.70;165.60;165.60;165.50;165.60;165.60;165.60;165.50;165.60;165.60;165.40;165.60;165.60;165.50;165.50;165.60;165.60;165.60;165.40;165.60;165.50;165.60;165.20;165.70;165.50;165.50;0.00;0.00;0.00;0.00;0.00;1;31;30;30;30;30;30;45;95;43517016;41075216;25;165.70;2;164.70;27;1;1;0;982;120;0;25;29;0;0;0;1;0;0;50;180;0;0;0;0;0;286425;13;
13:39:44.416 ;0;47;4;0;1;1;1;0;35;143;33.84;0;0;0;0;0;64;113;2;609;158;15;0;0;0;0;32768;4100;987;165.60;164.70;165.60;165.60;165.50;165.60;165.60;165.60;165.50;165.60;165.60;165.40;165.60;165.60;165.50;165.50;165.60;165.60;165.60;165.40;165.60;165.50;165.60;165.20;165.70;165.50;165.50;0.00;0.00;0.00;0.00;0.00;1;31;30;30;30;30;30;45;95;43517016;41075217;25;165.70;2;164.70;27;1;1;0;982;120;0;25;29;0;0;0;1;0;0;50;180;0;0;0;0;0;286925;13;
13:39:44.919 ;0;47;4;0;1;1;1;0;35;143;33.84;0;0;0;0;0;64;113;2;609;158;15;0;0;0;0;32768;4;987;165.60;164.70;165.60;165.60;165.50;165.60;165.60;165.60;165.50;165.60;165.60;165.40;165.60;165.60;165.50;165.50;165.60;165.60;165.60;165.40;165.60;165.50;165.60;165.20;165.70;165.50;165.50;0.00;0.00;0.00;0.00;0.00;1;31;30;30;30;30;30;45;95;43517016;41075217;25;165.70;2;164.70;27;1;1;0;982;120;0;25;29;0;0;0;1;0;0;50;180;0;0;0;0;0;287425;13;
